Mixture,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Neutrophils,P-value,Correlation,RMSE,Absolute score (sig.score)
BNT_Naive_12_Day34,0.421237838194099,1.20683330899861,0,3.38136205961263,1.60699030020745,3.56961409661537,0.246032935442643,0.102089521254047,0.319978012205444,0,6.96451243818771,0.443336001715223,4.60736129004154,0,0,0.373039968261662,0,0,1.61414703428213,0,0,27.7750967957419,0,0.800851763197094,0.606325699222711,52.6316316007605
BNT_Naive_12_Day35,0.927754026559425,1.34949906334469,0,1.78933909250428,0.903214587214534,3.23942153725188,0.402432137004691,0.317344743219923,0.214832310389351,0,4.89480664214083,0.355118947118189,4.71740068190308,0,0,0.57535817239243,0,0.0292810476171511,2.01108184418264,0,0,35.9954712546094,0,0.817420991995334,0.578458706125305,57.7223560874525
BNT_Naive_12_Day41,1.46026533376561,0.39552446478844,0.0670401732515195,2.67088942809111,3.85499601414458,3.47902122778266,0.873809099476701,0.11689663817927,0.0291623780692425,0,6.95291436613646,0,7.6182949835202,0,0,0.677754715263063,0,0,1.33609504001478,0,0,28.267360795311,0,0.783807529046676,0.629009335181769,57.8000246577947
BNT_Naive_13_Day0,1.33505374381641,1.60165809896744,0,1.73740830249875,2.41212840796128,8.03553633274058,0.9947588906369,0,0,0,2.59503953855077,0,0,0,0,2.27210367368073,0.0903915821225565,0,1.90712398627265,0,0,34.7518125644249,0,0.759840997771254,0.651425490784301,57.733015121673
BNT_Naive_13_Day10,0.349558473649699,1.73324786168852,0,1.27869829017438,4.02970182567755,5.91135649988626,1.87740316773287,0,0,0,7.15049802880543,0,0,0,0,0.630372755482383,0,0,1.94023561059032,0,0,43.4860682676814,0,0.781720398147411,0.625692263831084,68.3871407813688
BNT_Naive_13_Day35,0.592926170881593,1.18681111580754,0,1.86040389113009,0,1.09697312585916,1.41307854394159,0,0,0,6.23806826772833,0,7.71008347095531,0,0,0.787981184775558,0,0,2.82154609043479,0,0,35.4435995396267,0,0.781801221012856,0.625154237708346,59.1514714011407
BNT_Naive_14_Day0,0,3.5815752456049,0,3.35129849376451,5.48344817125229,2.88617636777087,2.20352325331807,0,0,0,3.29560485299361,0,0,0,0.0883054984345895,1.74872002958344,0.238537844790192,0,1.72559771413062,0,0,37.7173180739843,0,0.761169004107032,0.64985766792243,62.3201055456274
BNT_Naive_14_Day11,1.42446046571723,1.20382575695778,0,3.60438836159728,4.12740582451653,4.56743418162856,2.88351381614462,0,0,0,4.34303561581967,0,0,0,0.0795372967880776,2.6546217996218,0.235183458316319,0,1.71923932872141,0,0,36.3150485371365,0,0.760677051741811,0.651153073963421,63.1576944429658
BNT_Naive_14_Day40,1.01370135873324,0.532328216445895,0.0638547963888622,3.4545520367196,1.61475257656559,0,1.54151434392329,0,0,0,10.002654975455,0,8.14779423781795,0,0,0.436807034850878,0,0,1.66903802210399,0,0,29.4437495759007,0,0.783099108437646,0.626422985965741,57.9207471749049
BNT_Naive_14_Day41,1.29857121108966,1.36343056747212,0.00250843776758895,3.15266491208353,3.22737943393181,0,2.08681214197744,0.112446158872863,0,0,3.49767284516363,0,5.92413303615884,0,0.0820124840049144,2.29323218415405,0.293877969281911,0,2.1488292168906,0,0,29.3720795817594,0,0.78236041997559,0.626916764187462,54.8556501806084
BNT_Naive_14_Day48,1.54289327495182,1.40305334636107,0,4.09451181829627,1.94987458812181,1.29954568805312,0.680888307449099,0.0981848635907918,0.177728864925602,0.550737414167827,7.25962936586642,0,7.01754308241522,0,0,0.378003530659189,0,0,0.545917418819447,0,0,27.9753313070448,0,0.758734960126592,0.654299710390436,54.9738428707224
BNT_Naive_1_Day0,0.996467554184502,2.18525882287458,0,1.72720322934796,6.67036993122014,1.55911126991719,2.59756791412531,0,0,0,1.06595049251988,0.296658861175871,0,0,0.0389429071141036,2.29896802447902,0.267685809335933,0.0693253152264599,2.73915272692649,0,0,29.3621177347085,0,0.700326429818864,0.714353618430364,51.8747805931559
BNT_Naive_1_Day10,1.36740789882795,0.5315356827067,0,0.111695496816889,8.54249953245048,6.25599370478213,2.71047659977266,0,0,0,4.032292633411,0,1.04801964582584,0,0,0.473945549589588,0,0,0.833233147261514,0,0,36.6771421123575,0,0.750846925685155,0.661363284283692,62.5842420038023
BNT_Naive_1_Day34,0.613165682866543,1.37055954443871,0,1.25402156273795,5.39425680724273,2.03564107246979,1.43169554927664,0.632060168545287,0.110936229014522,0.357372452541208,3.24473489863703,0.25367380569356,4.79039356436282,0,0,0.334623814538629,0,0,1.30426298618038,0,0,27.1466817207698,0,0.782429143436271,0.626546281601248,50.2740798593156
BNT_Naive_1_Day35,0.0271942336041781,2.57935140869009,0,3.49704826519442,3.33538771700412,0.439148408214156,0.697936630338092,0,1.38234907690583,0,2.49978086554113,1.3839593170833,2.1402647395075,0,0,1.97645348262355,0.438796663402981,0,1.65314321381815,0,0,36.602905282255,0,0.797478500884774,0.605414249694795,58.6537193041825
BNT_Naive_1_Day41,1.58205551963195,0.857960170597615,0,2.00201579727792,6.4521472264347,0.0912215294763593,1.67113562577161,0,0.580937931601214,0.439666126347115,1.95403179891883,0.053321646326328,0.612284111001586,0,0.0784760048035895,2.50880645402137,0.287055277389915,0,2.51458950061777,0,0,37.3102408444209,0,0.770500708945971,0.639084967936745,58.9959455646388
BNT_Naive_2_Day0,2.95859409660437,0.530775441672656,0,3.56053799372539,1.40764229239812,2.86170747120527,2.93064931265325,0.397246950130583,0,2.38773578144109,2.8468899638245,0,3.11504602185342,0,0,0.621584308138584,0,0.118363865525514,1.87213468687415,0,1.38804444521372,22.5903032128459,0,0.759251736287608,0.663112850020386,49.5872558441065
BNT_Naive_2_Day10,3.48835335637047,0.72222756898475,0,4.02062807175138,4.24637065387245,8.14329938862178,1.2115791812254,0,0,1.33725259924637,2.61040226665722,0,3.68454037743587,0,0,0.356612905016685,0,0.185026106960086,1.18924121473459,0,0.625084733219211,22.3472535644969,0,0.720906116793903,0.702359964047478,54.1678719885931
BNT_Naive_2_Day34,3.53712970796727,0,0,4.14748264307975,3.42366800525654,0.349678601281866,1.56877357267593,0.434012174125519,0,0.730117233908266,4.83132706681925,0,6.34674244787363,0,0,0.781687307557655,0,0,2.15823721039518,0,0,31.0124717476903,0,0.732097724045722,0.682446586063899,59.3213277186312
BNT_Naive_2_Day35,3.01751640665635,0.376917011745104,0,3.14017168572537,0.703145322174602,1.46254055153013,2.32406643951211,0.35410554394469,0.134914168545465,0.810611049180229,5.61941937050283,0,6.63616284596516,0,0,0,0,0.140120183903417,2.55283464192585,0,0,40.2490097083465,0,0.778185297219082,0.629685199168854,67.5215349296578
BNT_Naive_2_Day41,3.31763293844995,0.177880096857272,0,3.80038668774182,5.59043484916085,3.75974257241104,1.63236813553087,0,0,0.905995702268372,5.42223859422501,0,6.66807116843532,0,0,0.930310707135648,0,0,0.920735494895591,0,0,32.5745579540289,0,0.719403207845901,0.696011119050684,65.7003549011407
BNT_Naive_3_Day0,0.277710436199071,1.82145918713955,0,0.319817444672775,5.21840349149648,1.3504050013027,0.616701371956386,0.166786351266059,0,1.73790370061794,2.01216336516124,0,5.50701180176525,0,0,0.798705323589858,0,0,2.22251000479541,0,0,33.7802338603415,0,0.752535754878376,0.660554017710823,55.8298113403042
BNT_Naive_3_Day10,0.400172615728976,0.975845094543986,0,0.925422059705206,5.97474021133157,10.5827052948405,1.01784155042398,0,0,0,4.44483762995261,0,0,0,0,0.421074892408076,0,0,0,0,0,46.7327066795822,0,0.776204456824929,0.633495024719815,71.4753460285171
BNT_Naive_3_Day34,0,1.29624303914653,0.221084996809561,0.106806469887108,6.1267959356543,0.932471752726421,1.56453667526836,0.12705516386044,0.226067380175055,0,4.92616334959013,0,4.67664966047124,0,0,0.29126531200539,0,0,1.36935370345016,0,0,36.925630583769,0,0.801417539168793,0.599700133157768,58.7901240228137
BNT_Naive_3_Day35,1.43950421738012,0.379537417513605,0,0,6.24959952880515,0,1.99909363860316,0.56801105311572,0.268983090540641,0.805244185408027,3.12213970587035,0,4.64375776963398,0,0,0.892555460676329,0,0.0115875290417382,0.935319918750358,0,0,46.8484662888433,0,0.78912795151253,0.620852071160566,68.1637998041825
BNT_Naive_3_Day41,0,1.07989244851189,0.28876131945804,0,7.28519456772915,0.547054770245511,1.68121299113207,0.101258844733701,0.226690722356443,0.57767159400271,4.57191761982648,0,4.18346766345667,0,0,0.506860956928641,0,0,0.810482321713566,0,0,40.0328517179279,0,0.789284012247268,0.616588270957799,61.8933175380228
BNT_Naive_4_Day0,2.91908854321158,0,0,0.00962723880647006,5.42834038054398,6.91224553136173,0.967901120048712,0,0,0,2.32175919188856,0,6.58343418994311,0,0,0,0,0,1.02816519245815,0,0,29.6894436250457,0,0.747362241022511,0.66536575671249,55.860005013308
BNT_Naive_4_Day34,2.89677071513698,0,0,0.532352660296106,5.03994437795259,3.4772841775483,0.0830127476274987,0.51123303998174,0.594509409171516,0,2.70892624263428,0,5.17274252328756,0,0,0.739318227136624,0,0,1.57424704267723,0,0,29.3948301882606,0,0.796267994585149,0.60864655733317,52.725171351711
BNT_Naive_4_Day35,3.0624507585146,0.0646369801427788,0,1.29104651394436,2.50543270504248,1.82133443379862,0,1.74035234082061,1.12683588679358,0.124408500821644,3.06076604057796,0,3.44165089226345,0,0,0.299402881285474,0.154143258337898,0,1.32979028117655,0,0,30.6488532146929,0,0.80408665165864,0.597143086588507,50.6711046882129
BNT_Naive_4_Day41,3.41693398554956,0,0.0278198740221421,1.95373100288657,4.85589983460408,3.7639237557843,0.0827392213272792,0.115213072237525,0.991660727318136,0,2.28183856024135,0.701497943302886,7.77145078104534,0,0,0.252272283679767,0,0,1.6923042885037,0,0,17.9134706942122,0,0.692128770492243,0.726476403822055,45.8207560247148
BNT_Naive_4_Day7,1.56963122775514,0.397638790299767,0,0,5.71081285644686,8.13545249943664,1.57247460174744,0,0,0,5.3390992096124,0,4.32470552484439,0,0,0.270861481160726,0,0,0,0,0,38.2234590254267,0,0.796566305713088,0.60701225591829,65.54413521673
BNT_Naive_5_Day0,1.34291089731599,0.937660671277215,0,4.87535957614644,2.79099378136689,5.33815027256623,3.57417327718058,0,0,0,3.96747624416292,0,0,0,0,0.852341921228048,0,0,1.01142535988725,0,0,39.2708489456365,0,0.766803017833398,0.643489407868592,63.9613409467681
BNT_Naive_5_Day11,0.506722450880706,1.14604704773746,0,4.60465986698852,5.49447570871213,2.50112711429938,4.80224633085973,0,0,0,5.11293795757202,0,0,0,0,0.61007579774652,0,0.0173731562674863,1.66967275866429,0,0,58.5357132798535,0,0.804982746933727,0.596906842917432,85.0010514695818
BNT_Naive_5_Day35,0,1.94684543359415,0.0357256513794682,4.51942028871864,0,0,2.74730053475665,0.793239355601735,0,0,7.56180394675731,0,3.84806571235335,0,0,0.628886181546862,0,0.0638033788872304,1.85067460076424,0,0,52.3209251475795,0,0.812584489292847,0.587562947243755,76.3166902319392
BNT_Naive_5_Day41,0,2.71752754252168,0,8.71403676796705,0.0431784992377317,0,2.65096959937535,0,2.21230819610099,0,4.27922167592202,0.0529226543971225,0.231169976686682,0,0,1.61552920916095,0.521308930642173,0,1.66775745050881,0,0,41.3623440735251,0,0.81370233776543,0.584795070609398,66.0682745760456
BNT_Naive_6_Day0,1.47506237641711,2.64948980744822,0,1.25794744772829,3.44452014055501,2.3461197617335,2.34099216279914,0,0,0.358484560514641,1.99956057851333,0,0,0,0.139960599564733,2.83644230871942,0.419274792722167,0,3.79225766868079,0,0,40.1191969504972,0,0.744786080995301,0.669693660648164,63.1793091558935
BNT_Naive_6_Day10,1.61292959753976,2.18546931789598,0.126088498410817,1.92265362548717,2.56779304659414,3.18911643369431,1.89809054074131,0,0,0,1.52163592064167,1.05280788909048,4.4974828319032,0,0,3.25267677346339,0.427569505946684,0,3.16165893250452,0,0,45.2586719225885,0,0.763970698188264,0.647115489219575,72.6746448365019
BNT_Naive_6_Day34,0.863888901335224,2.52709041654759,0,1.36569706044527,4.58839212721528,0.510703437340296,2.80129532565279,0,0,0.606220432073221,2.57412942333443,0.70592631746183,0,0,0,2.55813681527073,0.282147211633338,0,4.42113984053679,0,0.131553967516878,46.6105273985413,0,0.701458988760363,0.722448523330151,70.5468486749049
BNT_Naive_6_Day35,1.50780290309919,1.82628487587992,0.407799416404598,4.62790481683623,2.25698006771987,0,0.780200927430078,1.12697844270776,0,0.621550639154865,2.10907501885878,2.55343613346028,5.84877977705828,0,0,2.65648630078406,0.217358136662025,0.131588343020958,4.04037322439787,0,0.62742988529356,32.9465019771632,0,0.611690909614595,0.795526716963903,64.2865308859316
BNT_Naive_6_Day41,0.666919488616917,1.92952857454604,0,0,5.25821352552318,2.22440018660933,2.74197305740118,0,0,0.328088828277103,5.48847811818378,0,6.79887698847504,0,0,0.503751862966064,0,0,1.96321339321597,0,1.354585667733,36.4427927989467,0,0.696189627401417,0.71958959482918,65.7008224904943
BNT_Naive_7_Day0,4.97916079268065,0.413877915978151,0,0.498974964997605,4.22641233775039,4.6812968045039,1.08997452604576,0,0,0,4.64605851039335,0,2.03970506754614,0,0,0.181965355894858,0,0,1.26209186655544,0,0,39.9760068348401,0,0.783129595783245,0.6238349877805,63.9955249771863
BNT_Naive_7_Day34,4.89048927448302,0,0,2.27417462184604,5.27436285448289,0,1.16945346873238,0.483008220982344,0.318933395536641,0,4.52121537722066,0,5.96143187743696,0,0,0.476894774160808,0,0,0.736616208704725,0,0,38.2301981279345,0,0.799271752571517,0.603184068369943,64.3367782015209
BNT_Naive_7_Day35,1.96990415846318,0.460162528602599,0,0,3.34558862805198,0.384163858431694,1.52294089570108,0.327551333645931,0,0.959056351048036,3.41633866064966,0,3.1073178008752,0,0,0.600288451713744,0,0.0851656900528123,1.266110169923,0,0,48.5733636591529,0,0.81956131140247,0.583154702722536,66.0179521863118
BNT_Naive_7_Day41,1.93681360119743,1.76430349254811,0,3.05120794115918,1.45647472799429,1.29763314555516,2.24916292256503,0,1.31095883635467,0,6.95057005333908,0,5.09490069125727,0,0,1.71547082468549,0,0.810718702112696,0.217965658773087,0,0,39.7602571971353,0,0.777417361638556,0.630893618473313,67.6164377946768
BNT_Naive_7_Day7,4.42848763023915,0.544987162201338,0,1.95506088548048,5.81042617081651,9.23476755134198,1.18253149934272,0,0,0,4.9474592328952,0,0,0,0,0.941136679710542,0,0.136318909486432,0.0718259614858933,0,0,45.3695905204218,0,0.788486673083585,0.617379963133969,74.6225922034221
BNT_Naive_8_Day0,1.44505311650705,2.27588519909788,0,2.92569736258652,3.14324709928905,3.04281017661749,2.51936992226526,0,0,1.58958786647996,2.00692000421789,0,0,0,0.0657813703413134,2.53037854375335,0.343926342023878,0.0539060830351832,2.84578108922533,0,0,32.8892518530769,0,0.758541513684395,0.653842955206447,57.6775960285171
BNT_Naive_8_Day10,1.84237698933451,1.30807802439212,0,1.47250682054233,2.83734860295408,8.31522448834074,1.98813688200121,0,0,0,5.55042828654041,0,3.76461589766404,0,0,0.368886206838627,0,0,1.37254931054203,0,0,31.6820629604316,0,0.732732546420815,0.682163452067403,60.5022144695818
BNT_Naive_8_Day34,1.11940179255371,3.16755746262279,0,3.65315692851387,2.91698595194798,0.410100438346747,0.148256290328517,1.66998124194746,0.210207829225984,1.49929906158054,3.42582046607684,1.26944249364751,9.80287189901898,0,0,0.975203003088504,0,0,1.95763410053526,0,0.478858830308145,18.4273065353522,0,0.654400921348705,0.758595015508796,51.1320843250951
BNT_Naive_8_Day41,0.407158789044141,2.45041540445014,0,2.92896016015222,3.35339737919395,6.54338940902867,1.8576919761976,0,0,0,5.6934707291903,0,5.52955117830271,0,0,0.825694535234117,0,0,0.731143192727993,0,0,32.101605257885,0,0.712985277520771,0.701894963910842,62.4224780114068
BNT_Naive_9_Day0,0.928336322542669,0.723096303879382,0.0538577500526474,2.92006169770173,3.51689617100487,3.07340162401768,1.4899328211476,0,0,0,1.76926426625352,0.380146024636902,0.707430203740766,0,0.0719039298571608,2.27898523409616,0.257301615282733,0,3.24120842231386,0,0,36.2440275735484,0,0.769079249677483,0.640718000300951,57.655849960076
BNT_Naive_9_Day10,0.166301856244859,0.982208399510379,0.168854915838819,1.19949361452212,3.81094072947079,8.53621409582692,1.66468987639286,0,0,0,5.35748381703021,0,8.03578532577612,0,0,0,0,0.0451287518273028,0.897367396493691,0,0,28.3251246697351,0,0.756464860241666,0.658919116418329,59.1895934486692
BNT_Naive_9_Day34,0.794378874856676,0.77882000624974,0.186452799389082,1.93374810018963,2.37552303218164,2.27191555851963,0.872918636635649,0.321148456564562,0,0.214466731846761,6.01449852036841,0,6.96256946573386,0,0,0.178807730101761,0,0,0.213010615396133,0,0,28.2305227305216,0,0.768049065555421,0.641862809658922,51.3487812585551
BNT_Naive_9_Day35,1.10951424520704,0.826760981113897,0,2.94814685212942,1.43385099956853,0.949796894620528,0,1.69109155756149,0,0.17127808378674,2.7437796245655,0.484761244929627,6.83220332053886,0,0,2.13792945477955,0.26371270980443,0,1.90331484212434,0,0,32.019484364175,0,0.785663249070298,0.620226501897201,55.5156251749049
BNT_Naive_9_Day41,1.04111401519581,1.2977643380754,0,3.27113543568956,4.83050370735591,3.30424676342015,1.7895369879378,0,0,0.337628025850221,1.49414618096562,0,3.04105149425203,0,0,2.30227093221671,0.366501007654092,0,0.665746967405759,0,0,30.6024472219277,0,0.801825768789904,0.602496612632811,54.3440930779468
